url,md5,Data collection,Data type,Analysis group,Sample,Population,Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080357/SRR080357_2.fastq.gz,1ff7276152b266e92e7bac7501735bd7,1000 Genomes on GRCh38,sequence,Exome,HG01437,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080360/SRR080360_1.fastq.gz,f0f951515dc8e0e5e3237b412538f484,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080361/SRR080361_1.fastq.gz,af3c7038e55f0130567cfc07a0fb2a7a,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080363/SRR080363_2.fastq.gz,41c71d4660b197bafee348fc0f611200,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080367/SRR080367_1.fastq.gz,09cc2819853fe29f7380a5c82974d9ea,1000 Genomes on GRCh38,sequence,Exome,HG01464,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080369/SRR080369_2.fastq.gz,b860423e6e36deca60c1ddfdecb192d0,1000 Genomes on GRCh38,sequence,Exome,HG01359,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080371/SRR080371_1.fastq.gz,72e2399d24ddb9fe41d7e86cc2cb52cb,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080373/SRR080373_2.fastq.gz,923133db8a3a918ec7cbcb50679c4752,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080377/SRR080377_1.fastq.gz,18cdf7c23db03fb938ee117411969430,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080379/SRR080379_2.fastq.gz,e0966af64e1567a045b4832b3cafe0e1,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080383/SRR080383_1.fastq.gz,c6a03365297e4759aba57fb77676b865,1000 Genomes on GRCh38,sequence,Exome,HG01440,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080385/SRR080385_2.fastq.gz,6b0fb37cb3f7b8d29173c1a2d405eecc,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080386/SRR080386_2.fastq.gz,2d4d6736f52d60d4c2b0d9494d7ab683,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080389/SRR080389_1.fastq.gz,cb0e6da310b21e3fdd644ad3da219bed,1000 Genomes on GRCh38,sequence,Exome,HG01359,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080392/SRR080392_2.fastq.gz,474c31353ccde4e5eabb2384b67dc761,1000 Genomes on GRCh38,sequence,Exome,HG01489,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080395/SRR080395_1.fastq.gz,faa26a22d0f74fd5462d0bb5fa46d8eb,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080396/SRR080396_1.fastq.gz,4eea14016aa82c224bfdf0238a57083d,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080398/SRR080398_2.fastq.gz,4b6eb03295afa0825804b3645466e60f,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080402/SRR080402_1.fastq.gz,65eb40fc19306df519a19b030f357f8a,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080404/SRR080404_2.fastq.gz,d0bdd9e8ba5b6d3322e621818fbe1c54,1000 Genomes on GRCh38,sequence,Exome,HG01359,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080408/SRR080408_1.fastq.gz,827384550d468f3544b267ed81b61524,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080410/SRR080410_2.fastq.gz,2af5832119ea526167ac9363fdd2328a,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080411/SRR080411_2.fastq.gz,32d63ebdf7649493aa3cbf1a439ef962,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080414/SRR080414_1.fastq.gz,d8964b98c58f23720d202e26abf2c238,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080417/SRR080417_2.fastq.gz,968c4f61c1df8629da098cf63534fce7,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080420/SRR080420_1.fastq.gz,83bfcedf5fc9b28f33bd874a3946c1ed,1000 Genomes on GRCh38,sequence,Exome,HG01464,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080421/SRR080421_2.fastq.gz,24a1b124b946a904d689d79333a37f3b,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080424/SRR080424_1.fastq.gz,741df565fd47286439107f137981ff07,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080427/SRR080427_2.fastq.gz,95dc5d57bdfb67ec7743e043236cbbb6,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080430/SRR080430_1.fastq.gz,80bac7b27912af91bb65cc1d463e2051,1000 Genomes on GRCh38,sequence,Exome,HG01359,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080431/SRR080431_1.fastq.gz,17a78703da534c6aa0673a2dfb984c05,1000 Genomes on GRCh38,sequence,Exome,HG01437,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080433/SRR080433_2.fastq.gz,5cd726340fec03d2c0d20dccb7fb78ea,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080919/SRR080919_1.fastq.gz,6ba540cb7ed4906d1520bb56cff3b717,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080921/SRR080921_2.fastq.gz,2960e308c95ca37c37492aecf4dc74ef,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080922/SRR080922_2.fastq.gz,649ec91e16af356d9610f12561115588,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080925/SRR080925_1.fastq.gz,b1cc21c82123e2e175058eb81d9c09a4,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080928/SRR080928_2.fastq.gz,5dab0043c4262e0eb418b4786eb57884,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080931/SRR080931_1.fastq.gz,94a0223ccde475ef696de2951c86976b,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080932/SRR080932_1.fastq.gz,6704168f73e5822aacf9ceb13675c258,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080934/SRR080934_2.fastq.gz,b430fc2467131e4a8db19b598e0f75bb,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080938/SRR080938_1.fastq.gz,4735becb50ab4f89dbecc7b7dd97fa70,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080940/SRR080940_2.fastq.gz,3fe6dbce6c1a6d522444496c861d9bc7,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080944/SRR080944_1.fastq.gz,21006c315660b01dd825ee6453980cd5,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080946/SRR080946_2.fastq.gz,d6841d5939f61eafe5e8552f6a764134,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080947/SRR080947_2.fastq.gz,748d1a5894b139edc7a5dc96c2ec6f49,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080950/SRR080950_1.fastq.gz,129384d55662e5fc7bcbbf8bbd0f90ea,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080953/SRR080953_2.fastq.gz,a6f57782821ac764f4be739fb76fe7fc,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080956/SRR080956_1.fastq.gz,5c3881b376aa26592d15e05577fe6254,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080957/SRR080957_1.fastq.gz,30d2854ab3c5e653b7d6e1ad9a9d944c,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080959/SRR080959_2.fastq.gz,739e5807f50cba5f16f85f07f27b2845,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080963/SRR080963_2.fastq.gz,334ebb2e2e7f922183a2eab193e6acd9,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080966/SRR080966_1.fastq.gz,0af729733e609e5dfb98217284dcc5d9,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080967/SRR080967_1.fastq.gz,a08ceec11e0cdb0051a3d0328a5ec0b3,1000 Genomes on GRCh38,sequence,Exome,HG01465,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080969/SRR080969_2.fastq.gz,c8bb7c9638bdfd03a29f47045ab7e64d,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080973/SRR080973_1.fastq.gz,c4bec45e278fca0a28cba252f3dd52e7,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080975/SRR080975_2.fastq.gz,79d52e448f6e8b0aa1a1f442e8fb4f26,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080979/SRR080979_1.fastq.gz,9648051d0cb84cabcd1419d5dcf1a555,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080981/SRR080981_2.fastq.gz,21faf9cc1e4792c2a9f8c52a45ed37af,1000 Genomes on GRCh38,sequence,Exome,HG01437,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080982/SRR080982_2.fastq.gz,096ee6b8e47f57f57437fda27ead51b7,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080985/SRR080985_1.fastq.gz,3c0db62a5ff1789fe72295661b3fbbf9,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080988/SRR080988_2.fastq.gz,0e85b9591dea103e924d59d4b33fd2ff,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080991/SRR080991_1.fastq.gz,d7248e4d28e2ca9e4c74977b34f7b449,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080992/SRR080992_1.fastq.gz,d76dfc535097f61c29e1e0e0f65e0a66,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080994/SRR080994_2.fastq.gz,6e33bb8448b8f047354a085e4f2514d8,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR080/SRR080998/SRR080998_1.fastq.gz,6d094cbb509208ac78d94d7711168bf9,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081000/SRR081000_2.fastq.gz,a2d7a44fc49e85a89a6a65d992685ecb,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081004/SRR081004_1.fastq.gz,ca90fe7b8061d5e7ae782fd7cf41887e,1000 Genomes on GRCh38,sequence,Exome,HG01441,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081006/SRR081006_2.fastq.gz,7e51417affdbba9b253d233388fcee16,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081007/SRR081007_2.fastq.gz,5a5458dc5b3bbfd58d20c0a71418ba3b,1000 Genomes on GRCh38,sequence,Exome,HG01488,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081010/SRR081010_1.fastq.gz,b269681f0e1809add9bb17717d3eba3a,1000 Genomes on GRCh38,sequence,Exome,HG01438,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081014/SRR081014_1.fastq.gz,8d21521fce130e26b99e8c0cd143670c,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081016/SRR081016_2.fastq.gz,e41a6118b8668fb7ba7d29da71acef24,1000 Genomes on GRCh38,sequence,Exome,HG01342,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR081/SRR081017/SRR081017_2.fastq.gz,15b1766bb9eab9fcaa95cf48d72ef54c,1000 Genomes on GRCh38,sequence,Exome,HG01341,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100657/SRR100657_1.fastq.gz,d4f9001654da42228c4613b81bb27742,1000 Genomes on GRCh38,sequence,Exome,HG01260,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100658/SRR100658_1.fastq.gz,01483186acf0976bc2dda5086fdb64bb,1000 Genomes on GRCh38,sequence,Exome,HG01384,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100660/SRR100660_2.fastq.gz,1b22330c871967188b6e1bac616fbc9b,1000 Genomes on GRCh38,sequence,Exome,HG01257,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100664/SRR100664_1.fastq.gz,0bbaee1e5a8e029a555e3e708eaa4cd8,1000 Genomes on GRCh38,sequence,Exome,HG01259,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100666/SRR100666_2.fastq.gz,14c227c679ac9ccc4ca1fe207204b5c3,1000 Genomes on GRCh38,sequence,Exome,HG01378,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100670/SRR100670_1.fastq.gz,2e5f3ccb0e8136f81b61b0ecf10f2d8a,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100672/SRR100672_2.fastq.gz,a2b2e091d8758121d23bbf873d841839,1000 Genomes on GRCh38,sequence,Exome,HG01256,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100673/SRR100673_2.fastq.gz,52f76345e4af3766359ff520314682e4,1000 Genomes on GRCh38,sequence,Exome,HG01257,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100676/SRR100676_1.fastq.gz,62646a3bb990647689b3f04ac11da191,1000 Genomes on GRCh38,sequence,Exome,HG01384,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100680/SRR100680_1.fastq.gz,7ef842e64d1384666d0314004bf4d319,1000 Genomes on GRCh38,sequence,Exome,HG01440,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100682/SRR100682_2.fastq.gz,38aaa64dca54d368ce66e2f5d8f213cd,1000 Genomes on GRCh38,sequence,Exome,HG01491,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100683/SRR100683_2.fastq.gz,583f3ea7675fe32a209cd4440fecdd10,1000 Genomes on GRCh38,sequence,Exome,HG01377,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100686/SRR100686_1.fastq.gz,36a2afb00402520c969a4c597c9a9d0e,1000 Genomes on GRCh38,sequence,Exome,HG01378,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100689/SRR100689_2.fastq.gz,31d5f9cee2198ea9434f36e624c5cef3,1000 Genomes on GRCh38,sequence,Exome,HG01384,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100692/SRR100692_1.fastq.gz,6b80ff4c701df2534cc3e79f5ddfaa65,1000 Genomes on GRCh38,sequence,Exome,HG01383,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100693/SRR100693_1.fastq.gz,0c067fbbf3bb300b2e1ae792b0aa0346,1000 Genomes on GRCh38,sequence,Exome,HG01383,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100695/SRR100695_2.fastq.gz,48bb412705feb25747e87064d31cb7b3,1000 Genomes on GRCh38,sequence,Exome,HG01464,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100699/SRR100699_1.fastq.gz,320c75e5a5f9d4b84c7c55be4148922b,1000 Genomes on GRCh38,sequence,Exome,HG01492,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100701/SRR100701_2.fastq.gz,feb80ac023f1a59b984c02df31acfa2a,1000 Genomes on GRCh38,sequence,Exome,HG01384,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100705/SRR100705_1.fastq.gz,b49ec7a83859ea3b57695848b0fc6ca2,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100707/SRR100707_2.fastq.gz,3a36fd21217ba15ddd4a16cd134f00a5,1000 Genomes on GRCh38,sequence,Exome,HG01461,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100708/SRR100708_2.fastq.gz,bd2e9d2b19c77fbd27d262a7b74fd38c,1000 Genomes on GRCh38,sequence,Exome,HG01378,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/SRR100711/SRR100711_1.fastq.gz,b70c07c1af07a26d69b1b79512ea6587,1000 Genomes on GRCh38,sequence,Exome,HG01462,"Colombian in Medellin, Colombia",http://www.1000genomes.org/about#g1k_data_reuse
